item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
,2017-01,4517681.720098059,12668.879356596424,835.0,139.16666666666666,150.52808988764045,14.027148649412577,22.44086839972256,1.7629291342291082,0.0,15.172310606702304,561.0859459765029,22803.982841873563,1.0,12668.879356596424,1.0,2533.7758713192843,1.0
,2017-02,5287713.858705609,13666.218299145201,723.0,120.5,149.80446927374302,15.20450665390634,31.397049655629967,1.8016154844815269,0.0,18.902099998817704,608.1802661562534,24599.19293846136,1.0,13666.218299145201,1.0,2733.2436598290396,1.0
,2017-03,5543493.782421361,14015.26986656722,579.0,96.5,149.69444444444446,15.604308628577344,34.67594784257355,1.8408960458607613,0.0,24.20599286108328,624.1723451430938,25227.485759821,1.0,14015.26986656722,1.0,2803.0539733134433,1.0
,2017-04,5745981.374409434,14308.908841293498,430.0,71.66666666666667,150.28729281767957,15.868395095177577,40.18346845452337,1.8836118545770375,0.0,33.27653218905465,634.7358038071033,25756.0359143283,1.0,14308.908841293498,1.0,2861.781768258699,1.0
,2017-05,5622090.411484253,14116.477412865519,362.0,60.333333333333336,151.52747252747253,15.526862530166103,41.89852673872381,1.8996303326003294,0.0,38.99579395819204,621.0745012066441,25409.65934315794,1.0,14116.477412865519,1.0,2823.295482573103,1.0
,2017-06,5606162.447436427,14096.410459216493,392.0,65.33333333333333,151.56830601092895,15.500613584962437,39.583994731205614,1.8920302552556716,0.0,35.96023076330738,620.0245433984974,25373.538826589684,1.0,14096.410459216493,1.0,2819.282091843298,1.0
,2017-07,5508556.460450715,13975.723760214192,427.0,71.16666666666667,151.27717391304347,15.397480222019109,35.93436175584623,1.8825715547600492,0.0,32.73003222532598,615.8992088807644,25156.302768385547,1.0,13975.723760214192,1.0,2795.144752042838,1.0
,2017-01,831606.02525214,5324.733841608204,8162.0,1360.3333333333333,2820.6573033707864,0.31462724635406536,0.7677628349353182,0.521079671645854,0.0,0.6523810146542763,12.58508985416261,9584.520914894767,1.0,5324.733841608204,1.0,1064.9467683216405,1.0
,2017-02,961916.0574670659,5805.595780863323,6889.0,1148.1666666666667,2839.9385474860337,0.3407113501336466,1.0160360787565772,0.63438346880092,0.0,0.8427341821546411,13.628454005345864,10450.072405553981,1.0,5805.595780863323,1.0,1161.1191561726641,1.0
,2017-03,945826.8636823687,5752.541147606279,5764.0,960.6666666666666,2939.177777777778,0.3261990020417433,1.2357103542820858,0.721217289628714,0.0,0.9980119964618804,13.047960081669734,10354.574065691304,1.0,5752.541147606279,1.0,1150.5082295212555,1.0
,2017-04,901437.4692391763,5623.121968508012,4756.0,792.6666666666666,3041.779005524862,0.308104892909412,1.5643270833094747,0.819202956794455,0.0,1.182321692285116,12.324195716376481,10121.619543314424,1.0,5623.121968508012,1.0,1124.6243937016025,1.0
,2017-05,973050.3723089527,5829.413837185102,3723.0,620.5,3072.543956043956,0.3162099506999809,1.9697581822029349,0.938289281889246,0.0,1.5657840013927216,12.648398027999239,10492.944906933184,1.0,5829.413837185102,1.0,1165.88276743702,1.0
,2017-06,1186612.3326647303,6484.9321194551685,2754.0,459.0,3071.562841530055,0.3518801586266094,2.536049305397037,1.0920786730430108,0.0,2.354732069518943,14.075206345064375,11672.877815019307,1.0,6484.9321194551685,1.0,1296.9864238910336,1.0
,2017-07,1438113.9410252236,7022.646803487609,2480.0,413.3333333333333,3061.0271739130435,0.38236874990507713,2.980324028312115,1.1664325157590723,0.0,2.8317124207611326,15.294749996203084,12640.764246277697,1.0,7022.646803487609,1.0,1404.5293606975213,1.0
,2017-01,30489798.94098504,25299.587655295763,35710.0,5951.666666666667,2303.38202247191,1.8306116403670576,0.5845887686044496,0.8992010955732247,0.0,0.7084734711648212,73.22446561468229,5059.917531059153,0.0,25299.587655295763,0.0,45539.25777953237,0.0
,2017-02,30603707.98586036,25763.003556386197,35015.0,5835.833333333333,2292.5195530726255,1.8729759230665721,0.6652681058130295,0.9409224861822896,0.0,0.7357704856885963,74.91903692266288,6703.188102899908,0.16666666666666666,25763.003556386197,0.16666666666666666,44822.81900987249,0.16666666666666666
,2017-03,30007867.0660948,24745.106876496455,31776.0,5296.0,2280.5,1.8084562505661372,0.8798090408639613,0.9657920563637145,0.0,0.7787357400710113,72.33825002264548,8495.042620139993,0.3333333333333333,24745.106876496455,0.3333333333333333,40995.17113285291,0.3333333333333333
,2017-04,25252985.496456075,20688.66620618248,24869.0,4144.833333333333,2276.657458563536,1.5145497718129908,1.3812348627233384,0.9795245064217241,0.0,0.8319058348217652,60.581990872519626,10065.069434311448,0.5,20688.66620618248,0.5,31312.262978053514,0.5
,2017-05,5642110.87343954,11106.49000226347,12564.0,2094.0,2279.9835164835163,0.8118837937472846,1.94157629553394,0.951318549278692,0.0,0.8839931552263188,32.47535174989138,10306.569625737817,0.6666666666666666,11106.49000226347,0.6666666666666666,11906.410378789127,0.6666666666666666
,2017-06,1470780.351903326,7173.572318593643,5908.0,984.6666666666666,2295.2131147540986,0.5209082236184268,2.4400517599414147,0.9736039102853792,0.0,1.2142133240679829,20.836328944737076,11464.627170588621,0.8333333333333334,7173.572318593643,0.8333333333333334,2882.517466598667,0.8333333333333334
,2017-07,1570392.428672986,7458.852835916498,3323.0,553.8333333333334,2309.429347826087,0.5382897469842979,3.0555998652236234,1.1338864017156034,0.0,2.244614154654378,21.531589879371914,13425.9351046497,1.0,7458.852835916498,1.0,1491.7705671832994,1.0
,2017-01,4804683.036762073,13082.848875339288,3321.0,553.5,442.9555555555556,4.922558900569139,5.4937332098309755,1.3634037226796245,0.0,3.93943055565772,196.9023560227656,23549.12797561072,1.0,13082.848875339288,1.0,2616.5697750678573,1.0
,2017-02,5536199.641674432,13911.077511901894,3355.0,559.1666666666666,449.42541436464086,5.158838028614895,5.808737840415091,1.3686168796250424,0.0,4.146371836632458,206.35352114459576,25039.93952142341,1.0,13911.077511901894,1.0,2782.215502380378,1.0
,2017-03,6320861.139774766,14867.726033411038,3239.0,539.8333333333334,471.6043956043956,5.254307131141472,8.016944190985749,1.4080439595460854,0.0,4.590221066196677,210.17228524565886,26761.906860139872,1.0,14867.726033411038,1.0,2973.545206682207,1.0
,2017-04,6493862.584212928,15124.78614780944,2794.0,465.6666666666667,496.9672131147541,5.072362169533101,10.647003028400485,1.5001529928739918,0.0,5.413309286975462,202.89448678132408,27224.615066056995,1.0,15124.78614780944,1.0,3024.9572295618873,1.0
,2017-05,6918128.124381583,15643.357631536197,2289.0,381.5,509.5217391304348,5.117006933545703,13.989830061009648,1.5944337349002105,0.0,6.834144880531323,204.68027734182812,28158.043736765154,1.0,15643.357631536197,1.0,3128.6715263072383,1.0
,2017-06,7227985.35018396,16034.508817631006,1497.0,249.5,512.7567567567568,5.211863327116691,16.96973498382773,1.7169200101537452,0.0,10.71109473455645,208.47453308466766,28862.115871735812,1.0,16034.508817631006,1.0,3206.9017635262007,1.0
,2017-07,7084276.034190963,15862.922900296011,864.0,144.0,510.85483870967744,5.175287152139849,18.966763736044896,1.8045450383844084,0.0,18.359864467935196,207.01148608559393,28553.261220532826,1.0,15862.922900296011,1.0,3172.5845800592015,1.0
,2017-01,1029198.3626930568,5516.748090028497,5251.0,875.1666666666666,1924.5898876404494,0.477742308067516,1.2635829258849343,0.6931408427716371,0.0,1.0506090439970477,19.10969232270064,9930.146562051295,1.0,5516.748090028497,1.0,1103.3496180056993,1.0
,2017-02,1780604.0233544603,7177.0573534978685,4531.0,755.1666666666666,1962.9832402234638,0.6093664994545785,2.4048843549557914,0.886648568981121,0.0,1.5839897050315312,24.374659978183136,12918.703236296162,1.0,7177.0573534978685,1.0,1435.411470699573,1.0
,2017-03,2259627.1825701846,8226.464855451395,4073.0,678.8333333333334,2007.2166666666667,0.683073979345478,3.3122961153911525,1.021754531573186,0.0,2.019755672833635,27.322959173819118,14807.636739812508,1.0,8226.464855451395,1.0,1645.2929710902783,1.0
,2017-04,2892673.898314526,9862.025166258516,2949.0,491.5,2043.3867403314916,0.8043855960308517,4.9432000362032325,1.2614017808854325,0.0,3.3441930031395444,32.175423841234064,17751.64529926533,1.0,9862.025166258516,1.0,1972.4050332517027,1.0
,2017-05,3180928.5163504737,10531.44142769232,2312.0,385.3333333333333,2063.032967032967,0.8508057146915537,6.162692387534445,1.4090727888341181,0.0,4.555121724780415,34.032228587662146,18956.594569846176,1.0,10531.44142769232,1.0,2106.2882855384632,1.0
,2017-06,3244660.5376984864,10682.222735550396,1752.0,292.0,2059.5956284153003,0.8644271872410817,6.892477646373311,1.5143452631230716,0.0,6.0971590956337876,34.57708748964327,19228.000923990716,1.0,10682.222735550396,1.0,2136.4445471100794,1.0
,2017-07,3016826.187773675,10197.04485852119,1530.0,255.0,2048.8097826086955,0.8295096454763411,6.984637106728854,1.527609994950519,0.0,6.664735201647837,33.18038581905365,18354.680745338144,1.0,10197.04485852119,1.0,2039.408971704238,1.0
,2017-01,52018129.85484567,40494.44815480238,51163.0,8527.166666666666,3373.275280898876,2.000748272957029,0.7686011997332538,1.2633767541021435,0.0,0.7914791578836734,80.02993091828118,8098.889630960477,0.0,40494.44815480238,0.0,72890.0066786443,0.0
,2017-02,50740765.04273734,38827.946627390054,49471.0,8245.166666666666,3418.7206703910615,1.8929082138664752,0.7383571878076572,1.2050640475001326,0.0,0.78486278076833,75.716328554659,7765.589325478012,0.0,38827.946627390054,0.0,69890.30392930211,0.0
,2017-03,47870406.654447764,35112.18174138712,44988.0,7498.0,3533.9166666666665,1.655961597914831,0.6700928172622294,1.0880569571779837,0.0,0.7804788330529723,66.23846391659323,7022.436348277423,0.0,35112.18174138712,0.0,63201.9271344968,0.0
,2017-04,38217456.8926099,27690.168741371082,36849.0,6141.5,3641.988950276243,1.2671724671794513,0.5596483692421603,0.8937743461579554,0.0,0.7514496659711548,50.686898687178044,5538.033748274217,0.0,27690.168741371082,0.0,49842.30373446795,0.0
,2017-05,27760128.871736918,20677.782690408458,29082.0,4847.0,3693.1098901098903,0.9331693931711115,0.5041621295101903,0.7699751589418619,0.0,0.7110165287947341,37.32677572684447,4135.5565380816915,0.0,20677.782690408458,0.0,37220.00884273522,0.0
,2017-06,8181917.289988213,10396.170394582903,18686.0,3114.3333333333335,3678.8360655737706,0.4709900182773099,0.40643676140097457,0.5658342014824983,0.0,0.5563614681891739,18.839600731092396,2079.234078916581,0.0,10396.170394582903,0.0,18713.106710249227,0.0
,2017-07,631755.6180338835,4016.3709475091964,12264.0,2044.0,3678.858695652174,0.18195728982722767,0.30313799988288764,0.37201139092911695,0.0,0.327492738707534,7.278291593089106,803.2741895018395,0.0,4016.3709475091964,0.0,7229.467705516554,0.0
,2017-01,1428989.279266849,6648.226624801227,6162.0,1027.0,583.0449438202247,1.900432861213278,1.6965672027294147,0.7634370904526699,0.0,1.0789072743916306,76.01731444853111,11966.807924642208,1.0,6648.226624801227,1.0,1329.645324960245,1.0
,2017-02,1141203.6756227538,6126.795928247693,6072.0,1012.0,592.8826815642458,1.7223182367442742,1.644096343169446,0.758492256449648,0.0,1.0090243623596333,68.89272946977097,11028.232670845846,1.0,6126.795928247693,1.0,1225.3591856495384,1.0
,2017-03,1297267.7374578416,6610.404819767268,4752.0,792.0,614.5055555555556,1.7928790499409466,2.2738060441377965,0.9233508563108948,0.0,1.3910784553382298,71.71516199763785,11898.728675581084,1.0,6610.404819767268,1.0,1322.0809639534534,1.0
,2017-04,1521365.4527717421,7351.9295203083,3224.0,537.3333333333334,645.3425414364641,1.8987150358794167,3.473559042439922,1.1411829234947486,0.0,2.2803751613859493,75.94860143517668,13233.473136554941,1.0,7351.9295203083,1.0,1470.3859040616596,1.0
,2017-05,1767649.2620656572,7876.978339288646,2400.0,400.0,673.8846153846154,1.9481520919801456,5.516574404550544,1.3059245851561747,0.0,3.2820743080369357,77.92608367920583,14178.561010719564,1.0,7876.978339288646,1.0,1575.395667857729,1.0
,2017-06,2225988.0736642717,8827.825803450816,1609.0,268.1666666666667,679.9289617486339,2.1639088542297884,7.210517387154891,1.4769443887354143,0.0,5.486529399285778,86.55635416919154,15890.08644621147,1.0,8827.825803450816,1.0,1765.5651606901629,1.0
,2017-07,2708864.142970484,9648.73010710952,1247.0,207.83333333333334,679.8423913043479,2.36543308432548,8.861761156972554,1.5781750776400056,0.0,7.73755421580555,94.61732337301919,17367.714192797135,1.0,9648.73010710952,1.0,1929.7460214219034,1.0
,2017-01,1361834.5577812884,6218.6324706842415,7347.0,1224.5,1723.2134831460673,0.6014569612244539,1.1658135364788895,0.6245928950829793,0.0,0.8464179216937854,24.05827844897815,11193.538447231636,1.0,6218.6324706842415,1.0,1243.726494136848,1.0
,2017-02,1870910.8521475506,7175.878923511298,6623.0,1103.8333333333333,1739.3072625698323,0.687618482555033,2.064568715699507,0.7630479514746632,0.0,1.0834786235106897,27.504739302201312,12916.582062320336,1.0,7175.878923511298,1.0,1435.1757847022593,1.0
,2017-03,2255955.0831379667,8210.199707004704,5452.0,908.6666666666666,1758.6722222222222,0.7780680223089423,2.8618450001418645,0.9476603067262305,0.0,1.5059060357675538,31.122720892357698,14778.359472608468,1.0,8210.199707004704,1.0,1642.0399414009407,1.0
,2017-04,2811079.9514540234,9743.248678388258,3753.0,625.5,1759.7127071823204,0.9228067587984575,4.347595416294368,1.1950022712114927,0.0,2.5961227493707053,36.912270351938304,17537.847621098863,1.0,9743.248678388258,1.0,1948.649735677651,1.0
,2017-05,3173569.305725698,10628.759396676733,2625.0,437.5,1750.8351648351647,1.011779940810647,5.37981760764393,1.3782262425578153,0.0,4.049051198733993,40.47119763242588,19131.76691401812,1.0,10628.759396676733,1.0,2125.751879335346,1.0
,2017-06,3131266.3529530154,10541.912145323677,2007.0,334.5,1742.863387978142,1.0081027403944647,5.837099194902528,1.4585897734069162,0.0,5.252572070415384,40.324109615778596,18975.44186158262,1.0,10541.912145323677,1.0,2108.3824290647353,1.0
,2017-07,2797890.3987607416,9906.837819955135,1995.0,332.5,1734.891304347826,0.9517251210616215,5.665905730683471,1.426910713248554,0.0,4.965833493711847,38.06900484246486,17832.30807591924,1.0,9906.837819955135,1.0,1981.3675639910266,1.0
,2017-01,2909821.3442990202,8905.743517853438,22088.0,3681.3333333333335,10055.58988764045,0.1476085046122735,0.46444164989424785,0.4448266674889807,0.0,0.40319374854461415,5.904340184490941,5721.670629753449,0.3333333333333333,8905.743517853438,0.3333333333333333,12089.816405953427,0.3333333333333333
,2017-02,4143129.169658726,10718.678630769764,18988.0,3164.6666666666665,10274.061452513966,0.17387928296112154,1.1849940065445177,0.6179144503851741,0.0,0.5644975053070236,6.955171318444862,10799.961198334015,0.5,10718.678630769764,0.5,10637.396063205511,0.5
,2017-03,4895893.368564677,11635.109062220552,15110.0,2518.3333333333335,10919.638888888889,0.1775869022259164,1.9856232030793457,0.7619266120504528,0.0,0.7700270722846163,7.103476089036655,15659.154801702232,0.6666666666666666,11635.109062220552,0.6666666666666666,7611.063322738871,0.6666666666666666
,2017-04,4520062.436222316,11183.958976960326,10192.0,1698.6666666666667,11740.132596685084,0.15877104857853427,2.6239616203544442,0.8786648607983104,0.0,1.0973272151648672,6.3508419431413685,19206.648480861964,0.8333333333333334,11183.958976960326,0.8333333333333334,3161.2694730586836,0.8333333333333334
,2017-05,5457891.4536725385,13047.640567063718,7183.0,1197.1666666666667,12347.241758241758,0.17612085385189294,3.187657124580958,1.0633864225683973,0.0,1.8164611676268576,7.044834154075717,23485.753020714696,1.0,13047.640567063718,1.0,2609.528113412743,1.0
,2017-06,6395459.023231536,15046.58915621919,4800.0,800.0,12513.387978142076,0.2004065456733489,3.7086493489657752,1.2494660880372424,0.0,3.1347060742123314,8.016261826933954,27083.86048119454,1.0,15046.58915621919,1.0,3009.317831243837,1.0
,2017-07,6200282.321993597,14738.613423505165,4218.0,703.0,12483.635869565218,0.19677244644510342,3.7733298694132977,1.2714329999750216,0.0,3.4942184503331353,7.870897857804136,26529.504162309295,1.0,14738.613423505165,1.0,2947.722684701032,1.0
,2017-01,2206225.0260669123,8154.328792742396,6557.0,1092.8333333333333,557.3876404494382,2.438257866095763,2.8996715133510995,0.8902580218037103,0.0,1.2436066482754913,97.53031464383051,14677.791826936314,1.0,8154.328792742396,1.0,1630.8657585484789,1.0
,2017-02,2621874.2183690215,9051.689033078506,5139.0,856.5,554.5027932960894,2.7206622889649874,4.440338943057572,1.0916810814482647,0.0,1.761371674076378,108.82649155859946,16293.04025954131,1.0,9051.689033078506,1.0,1810.337806615701,1.0
,2017-03,2896701.7248526667,10011.958382587174,3285.0,547.5,553.4388888888889,3.015074950336936,5.233982795560109,1.3016963796912784,0.0,3.0477803295546955,120.60299801347743,18021.525088656916,1.0,10011.958382587174,1.0,2002.3916765174347,1.0
,2017-04,2994024.728477318,10252.664780012507,1866.0,311.0,555.3204419889503,3.077101677033922,6.71580640419327,1.4909820261694293,0.0,5.494461296898449,123.08406708135688,18454.796604022515,1.0,10252.664780012507,1.0,2050.532956002501,1.0
,2017-05,2593070.646125562,9498.293925350143,1475.0,245.83333333333334,560.0,2.826873192068495,7.191131471986634,1.5341914980876357,0.0,6.43952130532213,113.07492768273978,17096.929065630255,1.0,9498.293925350143,1.0,1899.658785070028,1.0
,2017-06,2307087.7160839667,8927.831042881224,1218.0,203.0,561.1912568306011,2.6514522854181903,7.573044565208172,1.5652693533547721,0.0,7.329910544237458,106.05809141672759,16070.095877186204,1.0,8927.831042881224,1.0,1785.5662085762442,1.0
,2017-07,2213300.8276585895,8780.346224699224,1170.0,195.0,559.5652173913044,2.6152287382554023,7.816670100553471,1.5728709768813693,0.0,7.504569422819849,104.60914953021609,15804.623204458607,1.0,8780.346224699224,1.0,1756.0692449398446,1.0
,2017-01,4035327.042433459,11945.8739908258,2641.0,440.1666666666667,1137.9325842696628,1.7496458278754694,5.506020413508227,1.3962245876016357,0.0,4.523238921175993,69.98583311501878,21502.573183486442,1.0,11945.8739908258,1.0,2389.1747981651597,1.0
,2017-02,4168859.857688599,12117.941214393439,2934.0,489.0,1166.7765363128492,1.730971446724431,4.309321991443352,1.3487306974218114,0.0,4.130177646350865,69.23885786897725,21812.294185908195,1.0,12117.941214393439,1.0,2423.5882428786877,1.0
,2017-03,4435039.931632673,12538.178900472129,3197.0,532.8333333333334,1209.2166666666667,1.7281406558615258,4.012627677296652,1.32080467716123,0.0,3.9218576479424865,69.12562623446102,22568.72202084983,1.0,12538.178900472129,1.0,2507.635780094425,1.0
,2017-04,4487373.226199628,12633.196724269717,2902.0,483.6666666666667,1265.0994475138123,1.6643219562826488,4.428266596696644,1.372957367209166,0.0,4.353272475627056,66.57287825130595,22739.754103685493,1.0,12633.196724269717,1.0,2526.639344853943,1.0
,2017-05,4347957.396311396,12409.653995144277,2855.0,475.8333333333333,1300.89010989011,1.5898926820437531,4.424066050252111,1.3725639328179018,0.0,4.346638877458591,63.59570728175012,22337.3771912597,1.0,12409.653995144277,1.0,2481.9307990288553,1.0
,2017-06,4304238.923035778,12346.173388597877,2687.0,447.8333333333333,1317.2896174863388,1.5620677013251059,4.660345200213467,1.395716429945434,0.0,4.594779824561919,62.482708053004224,22223.11209947618,1.0,12346.173388597877,1.0,2469.234677719575,1.0
,2017-07,4040674.2639539805,11977.35665820987,2472.0,412.0,1323.1521739130435,1.5086897403479123,4.993289806984243,1.4197482127617487,0.0,4.845209004130206,60.34758961391647,21559.241984777767,1.0,11977.35665820987,1.0,2395.4713316419734,1.0
,2017-01,1761894.0172433269,7668.155847581873,3029.0,504.8333333333333,2285.561797752809,0.5591736683092747,3.1255860582628157,1.1063438534196848,0.0,2.5315800091059337,22.366946732370987,13802.680525647373,1.0,7668.155847581873,1.0,1533.631169516374,1.0
,2017-02,2404553.8079422363,8839.303765301634,2689.0,448.1666666666667,2330.731843575419,0.6320835656310317,5.153589092455351,1.2265522685189303,0.0,3.2872085404617457,25.283342625241268,15910.746777542941,1.0,8839.303765301634,1.0,1767.8607530603263,1.0
,2017-03,2988458.6881500534,9977.380599842189,2288.0,381.3333333333333,2422.7055555555557,0.6863800525933258,6.738641954545038,1.358806039290214,0.0,4.360743269161795,27.45520210373303,17959.28507971594,1.0,9977.380599842189,1.0,1995.4761199684374,1.0
,2017-04,3566116.419371907,11090.577992876635,1950.0,325.0,2523.8453038674033,0.7323862768637229,8.040934018938676,1.477155792938328,0.0,5.6874758937828895,29.295451074548925,19963.04038717794,1.0,11090.577992876635,1.0,2218.115598575326,1.0
,2017-05,3791232.9518783037,11550.538331695136,1725.0,287.5,2591.945054945055,0.7427201121707412,8.60601032982593,1.543427394536011,0.0,6.69596425025805,29.708804486829653,20790.968997051248,1.0,11550.538331695136,1.0,2310.1076663390268,1.0
,2017-06,3746047.649529576,11449.096066302329,1487.0,247.83333333333334,2592.2677595628415,0.7361055472289828,8.784047616131831,1.5756867460087272,0.0,7.699459358643126,29.444221889159312,20608.37291934419,1.0,11449.096066302329,1.0,2289.8192132604654,1.0
,2017-07,3246423.7798704575,10461.880836920187,1813.0,302.1666666666667,2580.6141304347825,0.6756712619641412,7.656040211419101,1.4645182009429973,0.0,5.7704803292444495,27.02685047856565,18831.385506456336,1.0,10461.880836920187,1.0,2092.3761673840368,1.0
,2017-01,1492580.087658182,6185.747615520871,5284.0,880.6666666666666,2595.1404494382023,0.3972647939510663,1.6750737330198848,0.7424845371470631,0.0,1.1706562482060694,15.890591758042653,11134.345707937568,1.0,6185.747615520871,1.0,1237.149523104174,1.0
,2017-02,1223699.8881110088,5563.2346826883695,5486.0,914.3333333333334,2667.7486033519554,0.34756115298235074,1.3459505151648303,0.6729299910944352,0.0,1.014078505776225,13.902446119294028,10013.822428839063,1.0,5563.2346826883695,1.0,1112.6469365376734,1.0
,2017-03,672016.089657758,4231.867539505525,5588.0,931.3333333333334,2747.561111111111,0.2567044837445042,0.9126415169718466,0.5636703400964396,0.0,0.7573134465829501,10.268179349780167,7617.361571109945,1.0,4231.867539505525,1.0,846.3735079011047,1.0
,2017-04,467656.630520924,3532.248446126461,5232.0,872.0,2798.950276243094,0.21033173734854868,0.8519417117050742,0.5413378448471814,0.0,0.6751239384798282,8.413269493941947,6358.0472030276305,1.0,3532.248446126461,1.0,706.4496892252921,1.0
