time_period,location,disease_cases,population,t2m_mean_c_month,tp_sum_mm_month
1999-05,VNM_ADM1_0007,0.0,290615.9816961959,22.358460521548206,8.0637918117005
1999-06,VNM_ADM1_0007,0.0,290615.9816961959,25.20838371086434,10.819488416164134
1999-07,VNM_ADM1_0007,0.0,290615.9816961959,25.507580006050866,12.496431822665569
1999-08,VNM_ADM1_0007,0.0,290615.9816961959,24.37265229781813,13.207072912963971
1999-09,VNM_ADM1_0007,0.0,290615.9816961959,24.076825935925783,3.8640055650955394
1999-10,VNM_ADM1_0007,0.0,290615.9816961959,21.8225773876291,4.812891035285047
1999-11,VNM_ADM1_0007,0.0,290615.9816961959,17.74664893010815,4.213422086698537
1999-12,VNM_ADM1_0007,0.0,290615.9816961959,12.244100865107525,1.3805821379437846
2000-01,VNM_ADM1_0007,0.0,290615.9816961959,13.772787892339238,2.104524223014498
2000-02,VNM_ADM1_0007,0.0,290615.9816961959,12.745603076343828,2.2083399727033437
2000-03,VNM_ADM1_0007,0.0,290615.9816961959,17.429130071731,3.084540547107238
2000-04,VNM_ADM1_0007,0.0,290615.9816961959,21.91396458756643,4.45006018072058
2000-05,VNM_ADM1_0007,0.0,290615.9816961959,23.51335536960063,8.202513226288596
2000-06,VNM_ADM1_0007,0.0,290615.9816961959,24.28426946157694,9.141575286204503
2000-07,VNM_ADM1_0007,0.0,290615.9816961959,25.31262510447056,10.877366218157142
2000-08,VNM_ADM1_0007,0.0,290615.9816961959,25.166422329210125,9.154616755821074
2000-09,VNM_ADM1_0007,0.0,290615.9816961959,23.48113671500531,6.3554044570088495
2000-10,VNM_ADM1_0007,0.0,290615.9816961959,20.96105110293373,8.52084104017278
2000-11,VNM_ADM1_0007,0.0,290615.9816961959,17.280982806441187,0.6269282687476935
2000-12,VNM_ADM1_0007,0.0,290615.9816961959,15.86429649086254,0.687814240841344
2001-01,VNM_ADM1_0007,0.0,290615.9816961959,14.55975230335838,2.188602586106099
2001-02,VNM_ADM1_0007,0.0,290615.9816961959,13.897656227631508,2.7201179983118084
2001-03,VNM_ADM1_0007,0.0,290615.9816961959,18.318248271236843,3.387995171758413
2001-04,VNM_ADM1_0007,0.0,290615.9816961959,21.696245376688008,3.46336786918688
2001-05,VNM_ADM1_0007,0.0,290615.9816961959,23.365282412982115,8.070160148225348
2001-06,VNM_ADM1_0007,0.0,290615.9816961959,24.795135393573396,12.620036108535482
2001-07,VNM_ADM1_0007,0.0,290615.9816961959,25.037686280519434,16.547901634268893
2001-08,VNM_ADM1_0007,0.0,290615.9816961959,24.9838545717866,9.763351740455878
2001-09,VNM_ADM1_0007,0.0,290615.9816961959,24.44986496938465,3.878337342023829
2001-10,VNM_ADM1_0007,0.0,290615.9816961959,22.26124648571783,3.976481763713221
2001-11,VNM_ADM1_0007,0.0,290615.9816961959,17.175101128703975,0.9227090428878484
2001-12,VNM_ADM1_0007,0.0,290615.9816961959,13.81179909946981,1.5950521442937156
2002-01,VNM_ADM1_0007,0.0,290615.9816961959,13.738414178652034,1.381676197673093
2002-02,VNM_ADM1_0007,0.0,290615.9816961959,16.08579146350643,2.4323102157646304
2002-03,VNM_ADM1_0007,0.0,290615.9816961959,18.97177804630328,2.1601585251975166
2002-04,VNM_ADM1_0007,0.0,290615.9816961959,22.54761057823999,4.004334168861913
2002-05,VNM_ADM1_0007,0.0,290615.9816961959,23.621296827433728,9.030520111878555
2002-06,VNM_ADM1_0007,0.0,290615.9816961959,24.82809808797824,15.758283783942767
2002-07,VNM_ADM1_0007,0.0,290615.9816961959,25.34466194611964,12.174872583492036
2002-08,VNM_ADM1_0007,0.0,290615.9816961959,24.447393135858636,8.99649712836691
2002-09,VNM_ADM1_0007,0.0,290615.9816961959,23.891110946405632,3.341251871003882
2002-10,VNM_ADM1_0007,0.0,290615.9816961959,21.37236309467029,4.10758425430497
2002-11,VNM_ADM1_0007,0.0,290615.9816961959,17.153905726158452,2.080564678100524
2002-12,VNM_ADM1_0007,0.0,290615.9816961959,14.186802243040765,2.840182578381027
2003-01,VNM_ADM1_0007,0.0,290615.9816961959,12.85394065749812,2.3607312192860275
2003-02,VNM_ADM1_0007,0.0,290615.9816961959,16.743371339473736,3.922911541140982
2003-03,VNM_ADM1_0007,0.0,290615.9816961959,18.15991205494312,2.272180068383812
2003-04,VNM_ADM1_0007,0.0,290615.9816961959,22.68045985237453,3.8700825700710655
2003-05,VNM_ADM1_0007,0.0,290615.9816961959,24.48894435320444,7.809207813926397
2003-06,VNM_ADM1_0007,0.0,290615.9816961959,25.090817959802795,11.337620257681252
2003-07,VNM_ADM1_0007,0.0,290615.9816961959,25.56353966721799,9.260734215448895
2003-08,VNM_ADM1_0007,0.0,290615.9816961959,25.290597863948516,11.871223902615917
2003-09,VNM_ADM1_0007,0.0,290615.9816961959,23.885266250062617,4.643662460404415
2003-10,VNM_ADM1_0007,0.0,290615.9816961959,21.91611295502755,1.8067481713806508
2003-11,VNM_ADM1_0007,0.0,290615.9816961959,19.112394626009245,0.5824893707053259
2003-12,VNM_ADM1_0007,0.0,290615.9816961959,14.226357701173104,0.8810616189612909
2004-01,VNM_ADM1_0007,0.0,290615.9816961959,13.04229046605895,2.132877755645742
2004-02,VNM_ADM1_0007,0.0,290615.9816961959,14.756638769196346,1.571999405440442
2004-03,VNM_ADM1_0007,0.0,290615.9816961959,17.900093994593096,2.194747938419032
2004-04,VNM_ADM1_0007,0.0,290615.9816961959,21.38044517271504,4.627106475551103
2004-05,VNM_ADM1_0007,0.0,290615.9816961959,22.758474691005137,8.85059240813799
2004-06,VNM_ADM1_0007,0.0,290615.9816961959,25.059056863724997,6.130485185549721
2004-07,VNM_ADM1_0007,0.0,290615.9816961959,24.748425011479924,10.41128829796149
2004-08,VNM_ADM1_0007,1.0,290615.9816961959,25.308920348745023,9.846499876611963
2004-09,VNM_ADM1_0007,0.0,290615.9816961959,23.88008862219996,3.7595086559552606
2004-10,VNM_ADM1_0007,0.0,290615.9816961959,21.751811075696857,0.2352849837978265
2004-11,VNM_ADM1_0007,0.0,290615.9816961959,18.512524942832545,2.8409557763283497
2004-12,VNM_ADM1_0007,0.0,290615.9816961959,14.041227784909916,1.698498826495246
2005-01,VNM_ADM1_0007,0.0,290615.9816961959,12.32467902534728,1.9247370478726304
2005-02,VNM_ADM1_0007,0.0,290615.9816961959,15.056981184777346,2.866960421504793
2005-03,VNM_ADM1_0007,0.0,290615.9816961959,16.435227116186326,1.8685521363286053
2005-04,VNM_ADM1_0007,0.0,290615.9816961959,21.58468672514847,3.2634741101783797
2005-05,VNM_ADM1_0007,0.0,290615.9816961959,25.80149615191627,8.02220464052836
2005-06,VNM_ADM1_0007,0.0,290615.9816961959,25.42563901974251,15.61468198740296
2005-07,VNM_ADM1_0007,0.0,290615.9816961959,25.20396931167234,10.052815262454171
2005-08,VNM_ADM1_0007,0.0,290615.9816961959,24.65929115732229,8.399547822744426
2005-09,VNM_ADM1_0007,0.0,290615.9816961959,24.501971433769107,5.165005520145083
2005-10,VNM_ADM1_0007,0.0,290615.9816961959,21.910563933219787,1.089750019087987
2005-11,VNM_ADM1_0007,0.0,290615.9816961959,18.430611961944628,3.233436666646353
2005-12,VNM_ADM1_0007,0.0,290615.9816961959,12.623756945601766,1.3730826563800844
2006-01,VNM_ADM1_0007,0.0,290615.9816961959,13.866632595256076,1.345304679037111
2006-02,VNM_ADM1_0007,0.0,290615.9816961959,14.512006488659807,2.6629452404667826
2006-03,VNM_ADM1_0007,0.0,290615.9816961959,17.631895439083298,2.505863166844818
2006-04,VNM_ADM1_0007,0.0,290615.9816961959,22.44340266229951,2.505306503837048
2006-05,VNM_ADM1_0007,0.0,290615.9816961959,23.35432266129666,8.256367978208571
2006-06,VNM_ADM1_0007,0.0,290615.9816961959,24.894412853654085,13.052907692651614
2006-07,VNM_ADM1_0007,0.0,290615.9816961959,25.472177617619185,12.1188720945917
2006-08,VNM_ADM1_0007,0.0,290615.9816961959,24.580470499755272,11.998656137622268
2006-09,VNM_ADM1_0007,0.0,290615.9816961959,23.981091908804213,2.8977179488048006
2006-10,VNM_ADM1_0007,0.0,290615.9816961959,23.745204333501675,1.8813588683662328
2006-11,VNM_ADM1_0007,0.0,290615.9816961959,20.12810770621548,5.189272264873944
2006-12,VNM_ADM1_0007,0.0,290615.9816961959,13.830842363603214,1.010593793260964
2007-01,VNM_ADM1_0007,0.0,290615.9816961959,12.21318211674509,1.2879790291963276
2007-02,VNM_ADM1_0007,0.0,290615.9816961959,17.887047493894716,5.170186879430183
2007-03,VNM_ADM1_0007,0.0,290615.9816961959,18.45392253574533,4.514609967412461
2007-04,VNM_ADM1_0007,0.0,290615.9816961959,20.18250056918884,2.745294057006637
2007-05,VNM_ADM1_0007,0.0,290615.9816961959,23.26743123521528,7.164102786519809
2007-06,VNM_ADM1_0007,0.0,290615.9816961959,25.288133793686733,13.501351633420262
2007-07,VNM_ADM1_0007,0.0,290615.9816961959,25.296786962528014,13.717450476485991
2007-08,VNM_ADM1_0007,0.0,290615.9816961959,25.46228328849349,7.660995121580888
2007-09,VNM_ADM1_0007,0.0,290615.9816961959,23.17602679951767,7.147171386301162
2007-10,VNM_ADM1_0007,0.0,290615.9816961959,22.110925801681084,1.2094170391981292
2007-11,VNM_ADM1_0007,0.0,290615.9816961959,16.87991010681388,0.7866710257369851
2007-12,VNM_ADM1_0007,0.0,290615.9816961959,15.740848108298652,2.3157970852628385
2008-01,VNM_ADM1_0007,0.0,290615.9816961959,11.027527486583,1.9328786914774407
2008-02,VNM_ADM1_0007,0.0,290615.9816961959,9.993523092390635,1.7732693904159855
2008-03,VNM_ADM1_0007,0.0,290615.9816961959,18.423403472751527,2.254522058684758
2008-04,VNM_ADM1_0007,0.0,290615.9816961959,21.78707938606949,3.727206863684036
2008-05,VNM_ADM1_0007,0.0,290615.9816961959,23.389797590430916,6.7623671978044735
2008-06,VNM_ADM1_0007,0.0,290615.9816961959,24.52296326348463,16.347312288202904
2008-07,VNM_ADM1_0007,0.0,290615.9816961959,24.970358676155836,12.891171226790538
2008-08,VNM_ADM1_0007,0.0,290615.9816961959,24.92032757922831,10.971348616477597
2008-09,VNM_ADM1_0007,0.0,290615.9816961959,24.53504668413206,9.408666871897797
2008-10,VNM_ADM1_0007,0.0,290615.9816961959,22.64555750868653,4.13880011237063
2008-11,VNM_ADM1_0007,0.0,290615.9816961959,16.244647499912567,4.436337048683165
2008-12,VNM_ADM1_0007,0.0,290615.9816961959,13.8027625908782,0.6637090440727635
2009-01,VNM_ADM1_0007,0.0,290615.9816961959,11.827292551580816,0.829077524796511
2009-02,VNM_ADM1_0007,0.0,290615.9816961959,19.25982749359612,1.866135467761087
2009-03,VNM_ADM1_0007,0.0,290615.9816961959,18.01687704119469,3.115664976143036
2009-04,VNM_ADM1_0007,0.0,290615.9816961959,21.485022433969032,4.602242510850004
2009-05,VNM_ADM1_0007,0.0,290615.9816961959,23.093656253807715,8.991774592157936
2009-06,VNM_ADM1_0007,0.0,290615.9816961959,25.43465854233715,9.96550634501447
2009-07,VNM_ADM1_0007,0.0,290615.9816961959,25.328414535042125,11.793819189048683
2009-08,VNM_ADM1_0007,0.0,290615.9816961959,26.01491013554115,6.591307571373796
2009-09,VNM_ADM1_0007,0.0,290615.9816961959,25.24738748802432,3.149497589576421
2009-10,VNM_ADM1_0007,1.0,290615.9816961959,23.02376587224113,1.5754517889452986
2009-11,VNM_ADM1_0007,1.0,290615.9816961959,17.1668830043982,0.5720739655602387
2009-12,VNM_ADM1_0007,0.0,290615.9816961959,15.348772003902964,1.7764029493573603
2010-01,VNM_ADM1_0007,0.0,290615.9816961959,14.381027231306732,3.992394511801368
2010-02,VNM_ADM1_0007,0.0,290615.9816961959,17.57040691147943,1.512426308231035
2010-03,VNM_ADM1_0007,0.0,290615.9816961959,19.23044628169696,1.5844185966256823
2010-04,VNM_ADM1_0007,0.0,290615.9816961959,20.63361970215972,5.9040808345468045
2010-05,VNM_ADM1_0007,0.0,290615.9816961959,24.85822832977589,10.371415454684428
2010-06,VNM_ADM1_0007,0.0,290615.9816961959,25.317335059514324,13.309613684453408
2010-07,VNM_ADM1_0007,0.0,290615.9816961959,26.03362689321793,11.528898676368597
2010-08,VNM_ADM1_0007,0.0,290615.9816961959,24.73681430701688,8.122085728427244
2010-09,VNM_ADM1_0007,0.0,290615.9816961959,24.41495407832808,7.236648429519761
2010-10,VNM_ADM1_0007,0.0,290615.9816961959,20.91863360272463,1.5830670748241362
2010-11,VNM_ADM1_0007,0.0,290615.9816961959,17.742411628677814,0.6329098014874591
2010-12,VNM_ADM1_0007,0.0,290615.9816961959,14.705653859061236,2.923306519626952
1998-01,VNM_ADM1_0008,219.0,862015.9496816397,27.5504067101113,0.1032284999754399
1998-02,VNM_ADM1_0008,207.0,862015.9496816397,27.97529870223628,0.1313202488127916
1998-03,VNM_ADM1_0008,241.0,862015.9496816397,29.00267374023195,0.1436888494374851
1998-04,VNM_ADM1_0008,258.0,862015.9496816397,29.671426900751424,0.8931080024192543
1998-05,VNM_ADM1_0008,191.0,862015.9496816397,29.82619723147701,4.489013646249135
1998-06,VNM_ADM1_0008,173.0,862015.9496816397,27.44758303212435,10.96560094592665
1998-07,VNM_ADM1_0008,173.0,862015.9496816397,27.185722402383742,10.869676573174376
1998-08,VNM_ADM1_0008,253.0,862015.9496816397,26.987619672319383,9.882933705544811
1998-09,VNM_ADM1_0008,109.0,862015.9496816397,26.394212997320658,11.928300634063149
1998-10,VNM_ADM1_0008,58.0,862015.9496816397,26.02558998310749,14.506781377716235
1998-11,VNM_ADM1_0008,76.0,862015.9496816397,25.879212539175214,9.237156813628332
1998-12,VNM_ADM1_0008,76.0,862015.9496816397,25.10418860731525,8.306837717229802
1999-01,VNM_ADM1_0008,32.0,862015.9496816397,25.583733774733737,1.8908390969722608
1999-02,VNM_ADM1_0008,28.0,862015.9496816397,26.232785389848303,0.7992306231863874
1999-03,VNM_ADM1_0008,21.0,862015.9496816397,27.45369555623554,3.0839179406009936
1999-04,VNM_ADM1_0008,47.0,862015.9496816397,26.897377210822366,9.237217183004894
1999-05,VNM_ADM1_0008,36.0,862015.9496816397,26.69012372996894,12.83494130374286
1999-06,VNM_ADM1_0008,68.0,862015.9496816397,26.419701051567134,8.351874458873956
1999-07,VNM_ADM1_0008,35.0,862015.9496816397,26.1627163039616,9.153070419892764
1999-08,VNM_ADM1_0008,28.0,862015.9496816397,26.33326364344104,8.47609249727422
1999-09,VNM_ADM1_0008,26.0,862015.9496816397,26.42544448886976,6.867746690586083
1999-10,VNM_ADM1_0008,11.0,862015.9496816397,26.06359769138578,15.531348850403916
1999-11,VNM_ADM1_0008,13.0,862015.9496816397,25.58791403735662,10.237554686374583
1999-12,VNM_ADM1_0008,4.0,862015.9496816397,24.308505786247167,5.594403243701589
2000-01,VNM_ADM1_0008,4.0,862015.9496816397,26.024686057418958,0.5140157922600616
2000-02,VNM_ADM1_0008,17.0,862015.9496816397,26.257925396772755,1.486345853395797
2000-03,VNM_ADM1_0008,4.0,862015.9496816397,27.087536311916477,2.77373330681936
2000-04,VNM_ADM1_0008,7.0,862015.9496816397,27.39456706608644,7.068722748778248
2000-05,VNM_ADM1_0008,8.0,862015.9496816397,27.35594127285069,8.391282344869435
2000-06,VNM_ADM1_0008,10.0,862015.9496816397,26.361737162790654,11.504146860267316
2000-07,VNM_ADM1_0008,11.0,862015.9496816397,26.533278668635635,6.508649719952
2000-08,VNM_ADM1_0008,6.0,862015.9496816397,26.1694017812939,10.261480845005371
2000-09,VNM_ADM1_0008,5.0,862015.9496816397,26.58208963179879,6.936842779648302
2000-10,VNM_ADM1_0008,6.0,862015.9496816397,25.8755853413374,13.056717258563824
2000-11,VNM_ADM1_0008,7.0,862015.9496816397,25.978089156924163,6.049000905908984
2000-12,VNM_ADM1_0008,7.0,862015.9496816397,25.6160387417532,4.564252876691832
2001-01,VNM_ADM1_0008,2.0,862015.9496816397,25.535200142794444,1.233846607637168
2001-02,VNM_ADM1_0008,5.0,862015.9496816397,26.173465980882877,1.2010600288536486
2001-03,VNM_ADM1_0008,9.0,862015.9496816397,26.871274189699307,6.18609542717298
2001-04,VNM_ADM1_0008,6.0,862015.9496816397,27.733686351980413,5.043096435908009
2001-05,VNM_ADM1_0008,27.0,862015.9496816397,27.68288351373984,6.379470049621446
2001-06,VNM_ADM1_0008,63.0,862015.9496816397,26.629315832900375,10.41988003707499
2001-07,VNM_ADM1_0008,113.0,862015.9496816397,26.846750570269386,6.068311709796227
2001-08,VNM_ADM1_0008,43.0,862015.9496816397,26.57836847366083,9.642707209549362
2001-09,VNM_ADM1_0008,29.0,862015.9496816397,26.531163233766623,9.684842460109708
2001-10,VNM_ADM1_0008,19.0,862015.9496816397,25.911244184816127,14.903565758578951
2001-11,VNM_ADM1_0008,16.0,862015.9496816397,25.6894091806272,3.2310610166746057
2001-12,VNM_ADM1_0008,21.0,862015.9496816397,25.698122495869917,1.8090959721111868
2002-01,VNM_ADM1_0008,13.0,862015.9496816397,25.708058073106013,0.1234947513127125
2002-02,VNM_ADM1_0008,6.0,862015.9496816397,26.551855539029777,0.0841711726745646
2002-03,VNM_ADM1_0008,11.0,862015.9496816397,27.809850978023995,0.2099184131088354
2002-04,VNM_ADM1_0008,13.0,862015.9496816397,28.89331896754331,1.8525763822698331
2002-05,VNM_ADM1_0008,24.0,862015.9496816397,28.64061233097621,4.491437285020483
2002-06,VNM_ADM1_0008,28.0,862015.9496816397,27.39074776237316,8.57624627125144
2002-07,VNM_ADM1_0008,91.0,862015.9496816397,27.459769041730688,5.464041836717704
2002-08,VNM_ADM1_0008,91.0,862015.9496816397,26.62389425370445,8.666586081701757
2002-09,VNM_ADM1_0008,34.0,862015.9496816397,26.389417872473203,9.03246765100265
2002-10,VNM_ADM1_0008,25.0,862015.9496816397,26.487710482892165,8.34790087948425
2002-11,VNM_ADM1_0008,15.0,862015.9496816397,26.02359135194969,9.445564553282647
2002-12,VNM_ADM1_0008,14.0,862015.9496816397,26.557245821742672,4.139029165044524
2003-01,VNM_ADM1_0008,15.0,862015.9496816397,25.679577319090328,0.1454057992031812
2003-02,VNM_ADM1_0008,17.0,862015.9496816397,26.927937330760564,0.1626691499508464
2003-03,VNM_ADM1_0008,26.0,862015.9496816397,28.017849822456515,1.5633934489791794
2003-04,VNM_ADM1_0008,96.0,862015.9496816397,28.938817700855896,1.2607701494940853
2003-05,VNM_ADM1_0008,101.0,862015.9496816397,27.32768377483303,11.262196045731862
2003-06,VNM_ADM1_0008,172.0,862015.9496816397,27.131809911830597,7.866968358683364
2003-07,VNM_ADM1_0008,256.0,862015.9496816397,26.32014060383432,13.184650449837289
2003-08,VNM_ADM1_0008,100.0,862015.9496816397,26.88487661229358,9.026324464553628
2003-09,VNM_ADM1_0008,138.0,862015.9496816397,26.2647049733342,9.124232137311248
2003-10,VNM_ADM1_0008,141.0,862015.9496816397,25.893531496330983,14.898736177783276
2003-11,VNM_ADM1_0008,221.0,862015.9496816397,26.4885464918834,5.0423975071537415
2003-12,VNM_ADM1_0008,232.0,862015.9496816397,25.3765622402508,0.9540726881917216
2004-01,VNM_ADM1_0008,137.0,862015.9496816397,26.161912691283028,0.1858103915266557
2004-02,VNM_ADM1_0008,133.0,862015.9496816397,26.07762800729813,0.141902705267799
2004-03,VNM_ADM1_0008,143.0,862015.9496816397,27.77886910072052,0.334011042729551
2004-04,VNM_ADM1_0008,302.0,862015.9496816397,29.07464365490441,1.9362082817229824
2004-05,VNM_ADM1_0008,286.0,862015.9496816397,27.861029819126653,7.957091856027698
2004-06,VNM_ADM1_0008,416.0,862015.9496816397,26.8791152454209,10.43087756208949
2004-07,VNM_ADM1_0008,463.0,862015.9496816397,26.43156780392786,10.25145527389816
2004-08,VNM_ADM1_0008,183.0,862015.9496816397,26.59547361360115,8.039522620699868
2004-09,VNM_ADM1_0008,197.0,862015.9496816397,26.4892912458916,10.60905008419954
2004-10,VNM_ADM1_0008,245.0,862015.9496816397,26.134343625257824,10.299532850649586
2004-11,VNM_ADM1_0008,181.0,862015.9496816397,26.68729914713563,2.470908987315423
2004-12,VNM_ADM1_0008,76.0,862015.9496816397,25.75941972595554,0.9819545300952196
2005-01,VNM_ADM1_0008,43.0,862015.9496816397,25.597518617771872,0.1126380016088006
2005-02,VNM_ADM1_0008,74.0,862015.9496816397,26.99385161438627,0.1024224332099885
2005-03,VNM_ADM1_0008,49.0,862015.9496816397,27.587229926676816,0.8391519355950506
2005-04,VNM_ADM1_0008,68.0,862015.9496816397,28.88196104981405,1.365126653278056
2005-05,VNM_ADM1_0008,104.0,862015.9496816397,28.105409975535267,7.8956792289733535
2005-06,VNM_ADM1_0008,100.0,862015.9496816397,27.503541439705145,7.821036841015664
2005-07,VNM_ADM1_0008,119.0,862015.9496816397,26.439138098761223,9.206663498446275
2005-08,VNM_ADM1_0008,146.0,862015.9496816397,27.013498554419044,6.370616408033251
2005-09,VNM_ADM1_0008,123.0,862015.9496816397,26.63482978352456,8.771521148676252
2005-10,VNM_ADM1_0008,248.0,862015.9496816397,26.22160014536124,11.024405515581265
2005-11,VNM_ADM1_0008,288.0,862015.9496816397,26.015303977595817,8.061513437332502
2005-12,VNM_ADM1_0008,291.0,862015.9496816397,24.62565205591793,8.567869070960835
2006-01,VNM_ADM1_0008,206.0,862015.9496816397,25.549011762607638,0.7769757663143391
2006-02,VNM_ADM1_0008,202.0,862015.9496816397,27.217710490158893,0.2657870214582876
2006-03,VNM_ADM1_0008,160.0,862015.9496816397,27.711097079833383,0.961542061645979
2006-04,VNM_ADM1_0008,228.0,862015.9496816397,27.76889174407708,5.2215869510097095
2006-05,VNM_ADM1_0008,348.0,862015.9496816397,27.06072038273358,11.304456702038978
2006-06,VNM_ADM1_0008,413.0,862015.9496816397,26.675027920773957,11.52852003313876
2006-07,VNM_ADM1_0008,320.0,862015.9496816397,26.590006445644512,9.429878065040578
2006-08,VNM_ADM1_0008,337.0,862015.9496816397,26.343178471739417,9.948070590024898
2006-09,VNM_ADM1_0008,364.0,862015.9496816397,26.21543528678308,10.570258232833664
2006-10,VNM_ADM1_0008,242.0,862015.9496816397,26.26368606394251,9.907139000833483
2006-11,VNM_ADM1_0008,253.0,862015.9496816397,26.72307753763841,3.39373793305274
2006-12,VNM_ADM1_0008,155.0,862015.9496816397,26.401192985145173,1.6746900752380716
2007-01,VNM_ADM1_0008,130.0,862015.9496816397,25.44241276529048,2.753670912300568
2007-02,VNM_ADM1_0008,40.0,862015.9496816397,26.107377909743448,0.2807391385771395
2007-03,VNM_ADM1_0008,48.0,862015.9496816397,27.4091054637926,3.0015125699638947
2007-04,VNM_ADM1_0008,50.0,862015.9496816397,28.18422474178629,4.3638899619579625
2007-05,VNM_ADM1_0008,70.0,862015.9496816397,27.281964226041847,10.029851970979587
2007-06,VNM_ADM1_0008,129.0,862015.9496816397,27.114275719487274,10.797657564366064
2007-07,VNM_ADM1_0008,141.0,862015.9496816397,26.500075013449653,10.697236891056637
2007-08,VNM_ADM1_0008,164.0,862015.9496816397,26.51802906404015,7.495201244763541
2007-09,VNM_ADM1_0008,196.0,862015.9496816397,26.50146781466684,10.800199450948474
2007-10,VNM_ADM1_0008,198.0,862015.9496816397,25.96114257592313,11.0934764831589
2007-11,VNM_ADM1_0008,121.0,862015.9496816397,25.419353502881854,5.264493766287228
2007-12,VNM_ADM1_0008,111.0,862015.9496816397,26.25712394679012,0.559832193390046
2008-01,VNM_ADM1_0008,123.0,862015.9496816397,25.84670419315172,1.2110183250922824
2008-02,VNM_ADM1_0008,101.0,862015.9496816397,26.36058059754324,0.5822375465495038
2008-03,VNM_ADM1_0008,120.0,862015.9496816397,27.170714249251,0.7090157903041998
2008-04,VNM_ADM1_0008,129.0,862015.9496816397,27.84213352356784,5.3828970785682975
2008-05,VNM_ADM1_0008,154.0,862015.9496816397,26.66662989491414,12.442384148598702
2008-06,VNM_ADM1_0008,291.0,862015.9496816397,26.70987976026357,9.26830204558384
2008-07,VNM_ADM1_0008,602.0,862015.9496816397,26.54766436230348,9.641655504484484
2008-08,VNM_ADM1_0008,540.0,862015.9496816397,26.50784028959888,8.070721921329563
2008-09,VNM_ADM1_0008,589.0,862015.9496816397,26.257727241426178,9.83030126966284
2008-10,VNM_ADM1_0008,620.0,862015.9496816397,26.304608292146185,11.517548125267734
2008-11,VNM_ADM1_0008,467.0,862015.9496816397,25.621351338602807,7.456462948026777
2008-12,VNM_ADM1_0008,314.0,862015.9496816397,25.11798400582928,4.68463947317658
2009-01,VNM_ADM1_0008,146.0,862015.9496816397,24.341376308223456,0.5332099389305883
2009-02,VNM_ADM1_0008,94.0,862015.9496816397,25.94141488968892,3.524208847027733
2009-03,VNM_ADM1_0008,48.0,862015.9496816397,27.21109754426845,2.744918869584384
2009-04,VNM_ADM1_0008,39.0,862015.9496816397,27.809288976237344,5.129983609691427
2009-05,VNM_ADM1_0008,83.0,862015.9496816397,27.08767843741923,10.59437890352626
2009-06,VNM_ADM1_0008,142.0,862015.9496816397,27.46106509370285,6.293375690262373
2009-07,VNM_ADM1_0008,106.0,862015.9496816397,26.885604973648693,9.60071543885892
2009-08,VNM_ADM1_0008,71.0,862015.9496816397,27.11353825475839,6.975734373152583
2009-09,VNM_ADM1_0008,86.0,862015.9496816397,26.5483975680806,9.989358279785977
2009-10,VNM_ADM1_0008,100.0,862015.9496816397,26.32028734203684,9.256314893764056
2009-11,VNM_ADM1_0008,76.0,862015.9496816397,26.084523930091464,4.571999546588788
2009-12,VNM_ADM1_0008,42.0,862015.9496816397,26.02248805774698,0.4064322295159329
2010-01,VNM_ADM1_0008,82.0,862015.9496816397,26.16968668906008,1.0575559026241128
2010-02,VNM_ADM1_0008,32.0,862015.9496816397,27.238146852004917,0.2125497669705974
2010-03,VNM_ADM1_0008,79.0,862015.9496816397,28.581560903024634,0.6453337545619356
2010-04,VNM_ADM1_0008,77.0,862015.9496816397,29.433722555090423,1.414479612094927
2010-05,VNM_ADM1_0008,118.0,862015.9496816397,29.40273275299145,6.120176090952124
2010-06,VNM_ADM1_0008,168.0,862015.9496816397,27.524537366417263,11.071500414643822
2010-07,VNM_ADM1_0008,255.0,862015.9496816397,26.895631614179766,11.666240432634586
2010-08,VNM_ADM1_0008,286.0,862015.9496816397,26.881661187454316,8.963119823596626
2010-09,VNM_ADM1_0008,240.0,862015.9496816397,26.72609585494795,12.753922128150132
2010-10,VNM_ADM1_0008,185.0,862015.9496816397,25.89497980829114,15.077004166542928
2010-11,VNM_ADM1_0008,96.0,862015.9496816397,25.631019495880366,14.87081645250404
2010-12,VNM_ADM1_0008,98.0,862015.9496816397,25.41990109726185,4.259380323352118
1998-01,VNM_ADM1_0009,0.0,1082170.161488235,17.131320385361374,1.071697848665845
1998-02,VNM_ADM1_0009,0.0,1082170.161488235,18.928410825351342,1.006671940512838
1998-03,VNM_ADM1_0009,0.0,1082170.161488235,21.85467309863998,0.936345718612816
1998-04,VNM_ADM1_0009,0.0,1082170.161488235,26.27262144120056,5.179551525616059
1998-05,VNM_ADM1_0009,0.0,1082170.161488235,27.61688659125909,9.097382818717472
1998-06,VNM_ADM1_0009,0.0,1082170.161488235,29.256791673714087,12.945117718692565
1998-07,VNM_ADM1_0009,0.0,1082170.161488235,29.91378175107545,5.3401019426009375
1998-08,VNM_ADM1_0009,6.0,1082170.161488235,28.793651337259465,5.944028148452599
1998-09,VNM_ADM1_0009,0.0,1082170.161488235,27.00237177953329,7.213400082449627
1998-10,VNM_ADM1_0009,160.0,1082170.161488235,24.77606922116997,3.804357204237384
1998-11,VNM_ADM1_0009,0.0,1082170.161488235,22.290237154486213,0.7378836330545505
1998-12,VNM_ADM1_0009,3.0,1082170.161488235,18.66594406204072,0.3391697276033004
